date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,price_per_sqft,affordability_score,quality_score,investment_score
2014-10-09,565000.0,4,2.5,2280,2.0,0,0,3,8,1986,0,98072,47.7568,-122.141,247.80701754385964,0.004035398230088496,11,48.70679683523805
2015-03-13,448175.0,2,2.0,1370,2.0,0,0,4,8,2006,0,98122,47.6021,-122.295,327.1350364963504,0.0030568416355218385,12,48.39679822329154
2014-12-23,235000.0,0,0.0,1470,2.0,0,0,3,7,1996,0,98065,47.5265,-121.828,159.8639455782313,0.00625531914893617,10,52.129505390274375
2014-09-11,680000.0,5,3.0,2970,2.0,0,0,3,9,2000,0,98075,47.5973,-122.018,228.95622895622895,0.004367647058823529,12,65.05344005922362
2015-02-06,629000.0,3,1.75,1460,2.0,1,4,4,8,1970,0,98023,47.3311,-122.375,430.82191780821915,0.0023211446740858508,17,53.324388099754785
2015-04-22,494000.0,3,3.5,1570,2.5,0,0,3,8,2000,0,98199,47.652,-122.384,314.6496815286624,0.0031781376518218623,11,37.39531763290612
2015-01-27,1100000.0,4,3.0,2880,2.0,0,0,4,9,1926,0,98102,47.6448,-122.317,381.94444444444446,0.002618181818181818,13,50.183917086938415
2015-01-16,450000.0,5,2.5,1900,1.0,0,0,3,7,1969,0,98034,47.7096,-122.202,236.8421052631579,0.004222222222222223,10,36.37394160921667
2014-10-30,330000.0,3,1.75,2020,1.0,0,0,4,8,1969,0,98059,47.4706,-122.119,163.36633663366337,0.006121212121212121,12,78.50714847545458
2014-08-20,960000.0,4,2.5,3110,2.0,0,3,4,10,1984,0,98006,47.5623,-122.106,308.68167202572346,0.0032395833333333335,17,63.14023967056864
2014-12-24,360000.0,4,2.5,2390,2.0,0,0,3,9,1990,0,98001,47.3385,-122.264,150.6276150627615,0.0066388888888888895,12,81.05885346782028
2014-08-10,378000.0,3,2.5,2150,2.0,0,0,3,8,2004,0,98038,47.3515,-122.006,175.8139534883721,0.005687830687830687,11,63.250127238236246
2014-09-12,499950.0,3,1.75,1340,1.0,0,0,4,7,1941,0,98136,47.5427,-122.386,373.0970149253731,0.0026802680268026803,11,31.655716466941193
2014-07-24,450000.0,3,2.5,1990,2.0,0,0,4,7,1986,0,98072,47.7477,-122.17,226.13065326633165,0.004422222222222222,11,53.083792162124645
2014-08-25,523500.0,2,2.0,1600,1.0,0,0,4,7,1950,0,98116,47.5691,-122.394,327.1875,0.0030563514804202484,11,35.85920510803683
2014-12-08,600000.0,3,2.5,2680,2.0,0,0,3,9,1986,0,98077,47.7655,-122.086,223.88059701492537,0.0044666666666666665,12,66.10720399759404
2014-06-02,290000.0,3,2.5,2080,2.0,0,0,3,8,2002,0,98042,47.3737,-122.132,139.42307692307693,0.007172413793103447,11,70.59755702586405
2015-02-06,176000.0,3,3.25,1340,2.0,0,0,3,7,1986,0,98038,47.3779,-122.045,131.34328358208955,0.007613636363636363,10,57.246795909869064
2014-09-18,885000.0,3,2.0,2590,1.5,0,0,5,7,1904,0,98109,47.635,-122.353,341.6988416988417,0.002926553672316384,12,46.87456623328552
2014-06-24,483000.0,2,1.75,1240,1.5,0,0,3,7,1906,0,98105,47.6689,-122.326,389.51612903225805,0.002567287784679089,10,15.919816776939804
2015-05-08,240000.0,3,1.0,1310,1.0,0,0,4,7,1978,0,98042,47.3739,-122.148,183.206106870229,0.005458333333333333,11,61.69203719983343
2014-09-25,720000.0,4,2.25,2530,1.0,0,1,4,8,1957,0,98117,47.6985,-122.382,284.5849802371541,0.0035138888888888893,13,61.00726414657844
2014-11-05,311000.0,4,2.5,1780,2.0,0,0,3,7,2001,0,98058,47.4455,-122.169,174.7191011235955,0.0057234726688102896,10,48.94623606162957
2015-01-02,332500.0,3,2.0,1600,1.0,0,0,3,7,1950,1984,98118,47.5177,-122.257,207.8125,0.00481203007518797,10,42.18410216073659
2014-06-26,164950.0,3,1.75,1570,1.0,0,0,3,7,1956,0,98166,47.4608,-122.34,105.06369426751593,0.009518035768414672,10,59.35432378660991
2015-03-23,371000.0,3,1.75,1570,1.0,0,0,3,7,1956,0,98166,47.4608,-122.34,236.30573248407643,0.004231805929919137,10,36.48382917688428
2015-01-23,264500.0,3,1.75,1650,1.0,0,0,3,7,1976,0,98031,47.3926,-122.168,160.3030303030303,0.006238185255198488,10,52.03002822375422
2014-07-05,1738000.0,4,2.25,2920,2.0,0,0,4,9,1937,0,98112,47.638,-122.29,595.2054794520548,0.0016800920598388953,13,44.36103271179383
2015-03-30,503000.0,2,1.0,870,1.0,0,2,4,6,1921,0,98105,47.6697,-122.29,578.1609195402299,0.0017296222664015906,12,37.84759172720123
2014-10-29,738000.0,4,2.5,2830,2.0,0,0,3,9,2000,0,98115,47.6952,-122.327,260.7773851590106,0.003834688346883469,12,58.73779669643271
2014-09-23,393000.0,2,1.0,980,1.0,0,0,4,7,1925,0,98103,47.6858,-122.352,401.0204081632653,0.0024936386768447836,11,29.73094896590015
2015-04-12,280000.0,2,1.0,990,1.0,0,0,4,7,1992,0,98070,47.5013,-122.463,282.82828282828285,0.0035357142857142853,11,42.12279646509045
2015-03-25,260000.0,4,2.5,2360,1.0,0,2,3,8,1964,0,98003,47.3367,-122.332,110.16949152542372,0.009076923076923078,13,92.86193494655994
2015-04-09,505000.0,2,1.0,1000,1.0,0,2,3,7,1915,0,98116,47.5659,-122.389,505.0,0.0019801980198019802,12,38.83542312497108
2015-01-05,241000.0,3,1.5,1660,1.0,0,0,4,7,1976,0,98030,47.353,-122.172,145.18072289156626,0.006887966804979253,11,69.53338268634617
2015-03-16,530000.0,3,1.75,1520,1.0,0,0,3,7,1975,0,98052,47.667,-122.142,348.6842105263158,0.002867924528301887,10,19.060287789756163
2014-08-12,713000.0,1,1.0,1180,1.5,0,2,4,8,1910,0,98118,47.5561,-122.266,604.2372881355932,0.0016549789621318374,14,47.29907925785407
2014-07-22,487000.0,3,1.75,1770,2.0,0,0,3,7,1944,1978,98133,47.7289,-122.353,275.1412429378531,0.003634496919917864,10,28.92125109887568
2014-11-13,128000.0,2,1.0,980,1.0,0,0,3,6,1969,0,98042,47.3674,-122.081,130.6122448979592,0.00765625,9,49.36265210752788
2014-11-13,210500.0,3,1.0,1840,1.0,0,0,3,7,1960,0,98198,47.3979,-122.317,114.40217391304348,0.008741092636579573,10,58.84074399666868
2015-01-15,420000.0,3,2.5,1810,1.0,0,0,5,7,1968,0,98059,47.5067,-122.163,232.04419889502762,0.00430952380952381,12,64.40336834312681
2014-10-30,679000.0,3,2.5,1780,2.0,0,0,4,8,1930,1986,98115,47.6809,-122.293,381.46067415730334,0.0026215022091310753,12,43.55017813353075
2014-12-18,784950.0,4,2.75,2840,3.0,0,0,3,9,2014,0,98052,47.7097,-122.107,276.39084507042253,0.0036180648448945795,12,55.78355619303197
2014-11-19,352000.0,4,2.5,2650,2.0,0,0,3,9,1998,0,98092,47.3325,-122.171,132.83018867924528,0.007528409090909091,12,84.14148891870634
2014-06-11,386000.0,3,1.5,1270,2.0,0,0,3,7,2004,0,98199,47.6526,-122.384,303.93700787401576,0.0032901554404145077,10,24.148660528385697
2015-04-30,335000.0,3,1.75,1260,1.0,0,0,3,7,1994,0,98146,47.5114,-122.361,265.87301587301585,0.0037611940298507467,10,30.715310229954195
2014-06-02,472500.0,3,2.0,1750,1.0,0,0,3,7,1982,0,98075,47.5887,-122.065,270.0,0.003703703703703704,10,29.9391569888493
2014-11-03,599950.0,5,2.25,2680,1.0,0,0,3,8,1976,0,98028,47.7422,-122.257,223.86194029850745,0.004467038919909992,11,53.586961550918424
2014-07-24,963990.0,4,3.25,3830,2.0,0,0,3,9,2014,0,98053,47.685,-122.016,251.69451697127937,0.003973070260064939,12,60.45204275204738
2014-09-25,735000.0,3,2.0,1610,2.0,0,2,5,8,1925,0,98144,47.5969,-122.293,456.5217391304348,0.00219047619047619,15,51.069957895710914
2015-03-17,858450.0,3,4.25,3840,2.0,0,0,3,10,1998,0,98074,47.6347,-122.064,223.5546875,0.004473178402935523,13,72.83926340628327
2015-05-07,665000.0,5,2.75,2670,2.0,0,0,4,7,1914,0,98105,47.6711,-122.315,249.06367041198502,0.004015037593984963,11,48.38638782214409
2014-07-31,290000.0,3,2.5,2000,2.0,0,0,4,7,1993,0,98038,47.3508,-122.057,145.0,0.006896551724137931,11,69.56692731226578
2015-04-13,250000.0,2,1.0,860,1.0,0,0,3,7,1925,0,98108,47.5263,-122.325,290.69767441860466,0.00344,10,26.124323323925413
2014-10-08,192500.0,3,1.75,1420,1.0,0,0,3,7,1986,0,98030,47.3555,-122.175,135.56338028169014,0.007376623376623376,10,56.659186600657016
2014-08-25,350000.0,4,2.0,2060,1.0,0,2,4,8,1957,0,98166,47.4404,-122.34,169.90291262135923,0.005885714285714285,14,86.79151436635358
2015-03-19,518000.0,4,2.5,2790,2.0,0,0,3,8,2003,0,98059,47.4891,-122.141,185.663082437276,0.005386100386100386,11,61.2166288807662
2014-07-01,563000.0,4,1.0,1410,1.5,0,0,5,7,1911,0,98107,47.6606,-122.365,399.290780141844,0.0025044404973357014,12,42.344885022902886
2014-10-07,375000.0,4,3.0,2420,2.0,0,0,3,7,2003,0,98188,47.4693,-122.266,154.95867768595042,0.0064533333333333335,10,53.11270994308981
2015-02-27,400000.0,3,2.5,1460,3.0,0,0,3,8,2002,0,98103,47.698,-122.349,273.972602739726,0.00365,11,43.7225281080831
2014-10-29,240000.0,5,1.75,2460,1.0,0,0,3,7,1957,0,98023,47.3305,-122.351,97.5609756097561,0.01025,10,59.63887475130708
2014-09-23,317500.0,2,1.0,1000,1.0,0,0,3,6,1902,0,98122,47.6088,-122.307,317.5,0.0031496062992125984,9,14.471614306204597
2015-02-13,1315000.0,5,4.0,4420,2.0,0,0,5,10,1982,0,98007,47.6468,-122.151,297.5113122171946,0.0033612167300380224,15,63.305649377689356
2014-11-10,234000.0,3,1.0,1240,1.0,0,0,3,6,1921,1992,98038,47.4303,-122.046,188.70967741935485,0.005299145299145299,9,38.076620552445284
2014-05-13,645000.0,3,2.5,1740,2.0,0,0,4,9,1975,0,98008,47.6264,-122.092,370.6896551724138,0.002697674418604651,13,51.04219682598436
2015-03-09,649000.0,2,1.0,1280,1.0,0,0,3,7,1908,0,98115,47.6762,-122.299,507.03125,0.0019722650231124806,10,11.702447600980893
2015-04-17,605000.0,4,2.5,2520,2.0,0,0,3,8,2004,0,98027,47.5399,-122.07,240.0793650793651,0.004165289256198347,11,50.32966270300282
2014-08-21,337900.0,3,3.5,1500,3.0,0,0,3,7,1999,0,98177,47.7034,-122.362,225.26666666666668,0.0044391831902929856,10,38.71396844491741
2015-02-05,535000.0,3,2.75,2490,2.0,0,0,3,8,1906,0,98122,47.6098,-122.292,214.859437751004,0.004654205607476636,11,55.34747605607736
2014-09-22,325000.0,4,1.0,1530,1.0,0,0,3,7,1957,0,98108,47.5507,-122.298,212.41830065359477,0.004707692307692308,10,41.250636191181236
2014-12-15,429950.0,4,2.25,1740,1.0,0,0,3,8,1967,0,98059,47.5132,-122.157,247.0977011494253,0.004046982207233399,11,48.86526627492713
2015-04-16,775000.0,3,2.5,3550,2.0,0,0,3,9,1989,0,98077,47.7292,-122.082,218.30985915492957,0.004580645161290323,12,67.19913940683848
2014-07-31,650000.0,2,1.0,1280,1.0,0,0,3,7,1965,0,98112,47.6339,-122.282,507.8125,0.001969230769230769,10,11.688567066117615
2015-05-01,1200000.0,4,2.25,2320,2.0,0,0,5,8,1967,0,98040,47.5762,-122.239,517.2413793103449,0.0019333333333333331,13,45.30490908249665
2014-09-10,275000.0,2,1.0,1140,1.0,0,0,3,5,1935,0,98155,47.7497,-122.286,241.2280701754386,0.004145454545454545,8,26.024846157405268
2014-07-29,575000.0,4,3.5,3930,2.0,0,0,3,9,1997,0,98019,47.7412,-121.966,146.31043256997455,0.006834782608695652,12,81.86739462360617
2014-08-06,540000.0,3,2.5,2370,1.0,0,0,5,7,1959,0,98155,47.7634,-122.277,227.84810126582278,0.004388888888888889,12,65.26049137093416
2014-06-05,640000.0,3,1.75,2340,1.0,0,0,5,7,1917,0,98144,47.5759,-122.288,273.5042735042735,0.00365625,12,56.331837320131406
2014-09-23,275000.0,3,1.5,1240,1.0,0,0,4,7,1967,0,98058,47.4469,-122.155,221.7741935483871,0.004509090909090909,11,53.95595243603386
2014-07-24,672800.0,4,2.5,2740,2.0,0,0,3,9,1997,0,98074,47.6095,-122.006,245.54744525547446,0.004072532699167657,12,61.754499606718184
2014-05-27,495000.0,4,2.25,1940,1.0,0,0,4,7,1956,0,98007,47.5942,-122.135,255.15463917525773,0.0039191919191919194,11,47.2504973858326
2014-09-26,820000.0,3,2.5,2950,1.5,0,0,3,10,1995,0,98077,47.7316,-122.035,277.96610169491527,0.003597560975609756,13,62.16513209642345
2014-06-09,475000.0,4,2.75,1980,1.0,0,0,5,7,1952,0,98155,47.7707,-122.273,239.8989898989899,0.004168421052631579,12,62.89501688798409
2014-05-20,1275000.0,4,2.0,2850,1.0,0,4,4,10,1970,0,98117,47.6995,-122.397,447.36842105263156,0.002235294117647059,18,53.045620691250626
2015-04-29,380000.0,3,1.0,1160,1.0,0,0,3,7,1967,0,98077,47.7419,-122.073,327.58620689655174,0.0030526315789473684,10,21.254569009392497
2014-08-20,397500.0,3,2.0,2130,1.0,0,0,4,8,1987,0,98058,47.4396,-122.162,186.61971830985917,0.005358490566037735,12,73.53907370564012
2014-05-07,352000.0,5,2.5,2420,1.0,0,2,3,7,1978,0,98118,47.532,-122.285,145.45454545454547,0.006874999999999999,12,82.02470735205662
2015-04-13,893880.0,6,2.5,2820,1.0,0,0,5,8,1967,0,98006,47.565,-122.144,316.97872340425533,0.0031547858772989663,13,56.27284504696248
2014-09-16,635000.0,5,3.25,3710,2.0,0,0,3,8,1986,0,98074,47.6101,-122.047,171.15902964959568,0.005842519685039371,11,64.33512238004904
2014-05-07,420000.0,3,2.25,1770,2.0,0,0,3,7,1977,0,98034,47.7166,-122.236,237.28813559322035,0.004214285714285714,10,36.275621153935134
2015-03-21,503000.0,3,2.0,1260,1.0,0,0,4,7,1987,0,98107,47.6748,-122.371,399.2063492063492,0.0025049701789264414,11,29.816545597557027
2014-09-09,689000.0,2,1.75,2330,1.0,0,2,4,7,1953,0,98146,47.4899,-122.359,295.7081545064378,0.0033817126269956458,13,59.11372784897978
2014-09-02,749500.0,4,2.75,2490,1.5,0,0,4,7,1922,0,98103,47.6551,-122.344,301.00401606425703,0.0033222148098732487,11,39.10725026604358
2014-10-06,1150000.0,6,3.75,4090,2.0,0,0,3,9,1984,0,98005,47.6408,-122.153,281.17359413202934,0.003556521739130435,12,54.934530143894875
2014-06-09,563500.0,4,2.5,2800,2.0,0,0,3,8,2001,0,98019,47.7392,-121.966,201.25,0.004968944099378882,11,58.07500115671124
2014-06-30,480000.0,4,3.0,2440,2.0,0,0,3,8,1981,0,98028,47.7649,-122.253,196.72131147540983,0.005083333333333334,11,58.99111645768751
2015-04-22,374950.0,4,3.0,2540,1.0,0,1,3,9,1977,0,98023,47.3204,-122.387,147.61811023622047,0.006774236564875317,13,88.32878360246148
2015-04-10,308950.0,3,2.5,1600,2.0,0,0,3,7,1995,0,98038,47.3675,-122.02,193.09375,0.005178831526136915,10,45.12677555175126
2014-09-17,445000.0,4,2.75,2680,1.0,0,0,4,7,1958,0,98106,47.542,-122.364,166.044776119403,0.006022471910112359,11,65.3946698746125
2015-04-21,237200.0,3,1.5,1220,1.0,0,0,4,7,1968,0,98042,47.3642,-122.109,194.4262295081967,0.0051433389544688025,11,59.463054643038916
2014-09-02,453500.0,3,1.75,1550,1.5,0,0,5,7,1953,0,98125,47.72,-122.317,292.5806451612903,0.003417861080485116,12,52.86401702678943
2015-05-07,616500.0,3,2.0,2080,1.0,0,0,5,7,1954,0,98115,47.6886,-122.309,296.3942307692308,0.003373884833738848,12,52.34118354693934
2014-08-06,1250000.0,5,5.0,5000,2.0,0,0,3,10,2000,0,98075,47.6012,-122.022,250.0,0.004,13,67.41313098598066
2015-04-07,396000.0,1,1.0,630,1.0,0,0,4,5,1954,0,98117,47.6923,-122.369,628.5714285714286,0.001590909090909091,9,2.396705686392449
2014-07-08,210000.0,3,1.0,1070,1.0,0,0,3,6,1949,0,98146,47.5015,-122.349,196.26168224299064,0.005095238095238095,9,36.563642252348124
2014-10-01,539000.0,2,1.75,1900,1.0,0,0,3,7,1919,0,98116,47.5689,-122.386,283.6842105263158,0.0035250463821892395,10,27.396705686392448
2014-08-25,605000.0,3,2.5,2960,2.0,0,0,3,8,1979,0,98166,47.4358,-122.344,204.3918918918919,0.004892561983471074,11,57.44806366538657
2014-07-07,437500.0,3,2.0,1490,2.0,0,0,5,6,1948,0,98117,47.6933,-122.361,293.6241610738255,0.0034057142857142854,11,40.19918567528802
2014-07-16,215000.0,3,1.5,1500,1.0,0,0,3,7,1952,0,98031,47.3926,-122.208,143.33333333333334,0.0069767441860465115,10,55.38333410447416
2014-06-18,440000.0,4,2.5,2410,2.0,0,0,3,7,2000,0,98065,47.5326,-121.879,182.57261410788382,0.005477272727272727,10,47.27016147688891
2014-11-17,525000.0,3,1.0,2000,1.0,0,0,3,7,1939,0,98125,47.711,-122.308,262.5,0.0038095238095238095,10,31.341091010040255
2014-08-21,319900.0,3,1.5,1140,1.0,0,0,3,7,1985,0,98045,47.4755,-121.758,280.6140350877193,0.0035636136292591437,10,27.933419701105816
2015-01-06,335000.0,3,1.0,1120,1.0,0,0,3,7,1977,0,98077,47.7551,-122.072,299.10714285714283,0.0033432835820895526,10,24.83343358164068
2014-11-07,485000.0,3,2.25,2900,2.0,0,0,3,9,1986,0,98038,47.4013,-122.03,167.24137931034483,0.005979381443298969,12,77.69166705223708
2014-09-25,359999.0,4,2.25,3220,2.0,0,0,4,8,1976,0,98023,47.3188,-122.38,111.80093167701864,0.008944469290192473,12,86.11021144681442
2014-08-07,799000.0,5,2.75,2500,1.0,0,3,4,8,1959,0,98005,47.5938,-122.174,319.6,0.0031289111389236545,15,60.40924443621895
2014-09-12,280000.0,3,2.25,1610,1.0,0,0,3,7,1977,0,98148,47.4517,-122.331,173.91304347826087,0.00575,10,49.133623282283814
2014-07-08,1050000.0,4,2.75,2250,1.5,0,0,3,8,1927,2013,98112,47.6382,-122.307,466.6666666666667,0.002142857142857143,11,27.092490630638967
2014-11-19,290000.0,1,2.0,1240,2.0,0,0,3,6,1910,0,98055,47.4778,-122.211,233.8709677419355,0.004275862068965517,9,28.973303104612963
2014-12-17,235000.0,2,2.25,1660,2.0,0,0,3,7,1995,0,98055,47.4333,-122.212,141.56626506024097,0.0070638297872340425,10,55.700272983852315
2014-10-01,495000.0,3,1.75,2080,1.0,0,0,4,7,1925,0,98103,47.6853,-122.35,237.98076923076923,0.004202020202020202,11,50.7044371443113
2015-02-24,290000.0,3,2.25,1880,2.0,0,0,3,8,1980,0,98032,47.3631,-122.277,154.25531914893617,0.006482758620689655,11,67.80756951834543
2014-10-28,230000.0,4,1.5,1050,1.0,0,0,4,7,1969,0,98031,47.4151,-122.181,219.04761904761904,0.004565217391304348,11,54.533151344098464
2015-02-20,234000.0,3,1.75,1480,1.0,0,0,4,7,1968,0,98023,47.3126,-122.361,158.1081081081081,0.006324786324786325,11,67.04876694581965
2014-10-03,597400.0,4,2.5,2420,2.0,0,0,3,7,2001,0,98053,47.6874,-122.037,246.8595041322314,0.004050887177770338,10,34.362420765280156
2014-08-05,370000.0,4,2.5,2190,1.0,0,0,4,7,1966,0,98059,47.4712,-122.112,168.9497716894977,0.005918918918918919,11,64.80012029796882
2014-05-19,755000.0,4,2.5,2660,2.0,0,0,3,9,1993,0,98052,47.6972,-122.104,283.83458646616543,0.0035231788079470197,12,54.47415907092954
2015-04-03,342000.0,3,2.5,2430,2.0,0,0,3,7,1999,0,98030,47.3718,-122.168,140.74074074074073,0.007105263157894737,10,55.81594410771296
2014-07-28,497000.0,2,1.0,770,1.0,0,0,3,7,1918,0,98122,47.6102,-122.299,645.4545454545455,0.0015492957746478873,10,10.268125665108963
2015-04-29,835000.0,3,1.0,3060,1.0,0,0,5,8,1959,0,98027,47.5656,-122.093,272.87581699346407,0.0036646706586826346,13,63.10900846712627
2014-10-15,730000.0,4,2.75,2920,2.0,0,0,3,9,1999,0,98006,47.5646,-122.124,250.0,0.004,12,60.751630962846434
2014-10-01,655000.0,3,1.0,1370,1.0,0,0,3,7,1939,0,98109,47.6421,-122.348,478.1021897810219,0.0020916030534351144,10,12.218340813399344
2014-11-20,205000.0,3,2.5,1870,2.0,0,0,3,8,1993,0,98038,47.3739,-122.056,109.62566844919786,0.009121951219512195,11,73.6998565678064
2015-04-07,632750.0,4,2.0,1800,1.5,0,0,3,7,1918,0,98112,47.6388,-122.302,351.52777777777777,0.0028447254049782694,10,18.839355943182344
2014-05-12,330000.0,5,3.0,2100,1.0,0,0,3,7,2013,0,98168,47.4866,-122.319,157.14285714285714,0.006363636363636364,10,52.654652292601675
2014-10-07,527500.0,5,2.25,2530,2.0,0,0,4,7,1961,0,98007,47.6117,-122.134,208.49802371541503,0.004796208530805687,11,56.57127654652292
2014-05-08,716500.0,4,2.5,3290,2.0,0,0,3,9,2002,0,98075,47.5981,-121.976,217.78115501519756,0.004591765526866714,12,67.3113403969833
2014-12-17,388500.0,4,2.5,1890,2.0,0,0,3,7,2006,0,98065,47.5415,-121.883,205.55555555555554,0.0048648648648648655,10,42.664137324758244
2014-09-04,530000.0,3,1.75,1680,1.0,0,0,4,7,1967,0,98005,47.6028,-122.167,315.4761904761905,0.003169811320754717,11,37.258825706750564
2015-01-08,419000.0,3,2.5,2170,2.0,0,0,3,8,2002,0,98059,47.4819,-122.14,193.08755760368663,0.005178997613365155,11,59.68977004580576
2015-03-09,385000.0,3,1.75,1200,1.0,0,0,4,7,1978,0,98052,47.6979,-122.13,320.8333333333333,0.003116883116883117,11,36.58330634340443
2014-05-28,655000.0,4,2.5,2990,2.0,0,0,3,8,2003,0,98074,47.6119,-122.011,219.06354515050168,0.004564885496183206,11,54.53083792162124
2014-07-01,1695000.0,4,2.75,3770,2.0,0,2,5,9,1924,0,98144,47.5849,-122.29,449.60212201591514,0.002224188790560472,16,52.1711469948642
2014-09-26,279000.0,2,1.0,1020,1.0,0,0,5,7,1904,1958,98042,47.4206,-122.155,273.52941176470586,0.003655913978494624,12,56.32721047517698
2015-02-09,262000.0,3,1.5,1700,1.0,0,0,4,7,1962,0,98023,47.3209,-122.338,154.11764705882354,0.0064885496183206106,11,67.84111414426502
2014-08-07,533000.0,4,1.0,1550,1.5,0,0,3,7,1919,0,98117,47.6824,-122.389,343.8709677419355,0.0029080675422138835,10,19.542636376255032
2015-04-02,640000.0,3,1.75,1680,1.0,0,2,3,8,1950,0,98177,47.7212,-122.364,380.95238095238096,0.0026249999999999997,13,50.26720029611808
2014-06-09,285000.0,3,2.25,1680,2.0,0,0,3,7,1987,0,98092,47.3025,-122.067,169.64285714285714,0.005894736842105263,10,50.07749965298663
2014-07-08,458400.0,4,2.5,1910,1.0,0,0,3,8,1921,1968,98177,47.7581,-122.359,240.0,0.004166666666666667,11,50.34354323786609
2015-03-18,620000.0,5,3.25,3160,1.0,0,0,5,7,1960,0,98034,47.7238,-122.165,196.20253164556962,0.0050967741935483875,12,71.63975385184843
2014-05-12,465000.0,3,1.5,2020,1.0,0,0,4,6,1956,0,98033,47.6641,-122.185,230.1980198019802,0.004344086021505376,10,37.7168833572387
2014-08-04,690000.0,4,3.75,3210,2.0,0,0,4,8,1985,0,98052,47.7268,-122.103,214.9532710280374,0.004652173913043478,12,67.87581548142322
2014-08-21,462500.0,3,2.25,2350,1.0,0,0,3,7,1977,0,98077,47.7417,-122.053,196.80851063829786,0.005081081081081081,10,44.41886827372415
2014-08-20,369950.0,4,2.5,1910,2.0,0,0,3,8,1994,0,98038,47.381,-122.035,193.6910994764398,0.005162859845925125,11,59.5856660343312
2015-03-26,124500.0,2,1.0,840,1.0,0,0,4,5,1954,0,98001,47.264,-122.258,148.21428571428572,0.006746987951807229,9,46.50210521445427
2014-08-06,950000.0,4,2.25,2620,1.0,0,0,3,9,1965,0,98005,47.6117,-122.164,362.59541984732823,0.0027578947368421054,12,44.960209133391935
2014-06-16,418000.0,4,1.5,1220,1.0,0,0,3,7,1965,0,98008,47.6205,-122.116,342.62295081967216,0.0029186602870813396,10,19.6814417248878
2014-12-10,160000.0,3,1.0,1060,1.0,0,0,4,6,1927,0,98002,47.305,-122.218,150.9433962264151,0.006625,10,53.89811687410355
2015-04-15,457000.0,4,2.5,2200,1.0,0,0,3,8,1964,0,98155,47.7711,-122.288,207.72727272727272,0.004814004376367615,11,56.76097718965438
2015-01-29,530000.0,2,1.75,2120,1.0,0,0,5,6,1948,0,98126,47.5304,-122.374,250.0,0.004,11,48.218664692546156
2014-05-22,385000.0,3,1.0,1250,1.0,0,0,4,7,1956,0,98008,47.6032,-122.125,308.0,0.003246753246753247,11,38.20385878869199
2015-03-18,491000.0,3,1.75,1440,1.0,0,0,4,7,1958,0,98008,47.5996,-122.12,340.97222222222223,0.0029327902240325865,11,34.41100263730162
