date,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,lat,long,price_per_sqft,affordability_score,quality_score,investment_score,address
2014-10-24,775000.0,3,2.0,2010,2.0,0,3,3,7,1951,1988,98115,47.6828,-122.267,385.5721393034826,0.0025935483870967,13,49.93406745939944,"7358 57th Ave NE, Seattle, WA 98115, USA"
2014-10-16,450000.0,3,1.0,1360,1.5,0,0,4,6,1910,0,98107,47.6751,-122.362,330.88235294117646,0.0030222222222222,10,20.899458659140333,"6231 4th Ave NW, Seattle, WA 98107, USA"
2014-12-10,760000.0,4,2.25,2040,1.0,0,0,4,8,1958,0,98177,47.7077,-122.371,372.5490196078432,0.0026842105263157,12,44.23495118678573,"10800 12th Ave NW, Seattle, WA 98177, USA"
2014-10-07,569000.0,4,2.5,2830,2.0,0,0,3,8,2003,0,98065,47.5396,-121.882,201.0600706713781,0.0049736379613356,11,58.1027622264378,"6823 Elderberry Ave SE, Snoqualmie, WA 98065, USA"
2014-09-17,500000.0,3,1.5,2040,1.0,0,0,3,7,1950,0,98117,47.7013,-122.369,245.09803921568627,0.00408,10,34.74876231897469,"9737 9th Ave NW, Seattle, WA 98117, USA"
2014-12-11,592500.0,2,2.0,1340,1.5,0,0,3,8,1941,0,98199,47.6384,-122.403,442.1641791044776,0.0022616033755274,11,27.896404941470408,"2279 W Viewmont Wy W, Seattle, WA 98199, USA"
2015-03-04,620000.0,4,2.5,2130,2.0,0,0,3,9,1988,0,98029,47.5648,-122.01,291.0798122065728,0.0034354838709677,12,53.14047101281636,"24700 SE 45th Pl, Issaquah, WA 98029, USA"
2014-05-15,1000000.0,5,4.25,3920,2.0,0,0,3,9,1990,0,98004,47.5871,-122.192,255.1020408163265,0.00392,12,59.79965761347336,"2548 111th Ave SE, Bellevue, WA 98004, USA"
2015-03-19,815000.0,3,2.5,2415,2.0,0,1,3,9,1981,0,98033,47.6506,-122.202,337.4741200828157,0.002963190184049,13,53.94091518993199,"4513 102nd Ln NE, Kirkland, WA 98033, USA"
2015-03-23,775000.0,5,2.75,3750,2.0,0,4,3,10,2005,0,98038,47.3525,-122.002,206.66666666666663,0.0048387096774193,17,82.02470735205664,"27773 254th Way SE, Maple Valley, WA 98038, USA"
2014-07-16,340000.0,3,1.0,1010,1.0,0,0,4,7,1975,0,98074,47.6169,-122.062,336.63366336633663,0.0029705882352941,11,34.84708277425624,"816 208th Ave NE, Sammamish, WA 98074, USA"
2014-09-15,458000.0,2,1.75,990,1.0,0,0,4,6,1942,0,98125,47.7132,-122.321,462.6262626262626,0.0021615720524017,10,12.650950816638137,"11539 8th Ave NE, Seattle, WA 98125, USA"
2014-09-17,250000.0,2,1.5,1200,2.0,0,0,3,7,1985,0,98055,47.4723,-122.19,208.33333333333331,0.0048,10,42.06380419192153,"2204 SE 8th Dr, Renton, WA 98055, USA"
2014-10-09,151600.0,2,1.0,1060,1.0,0,0,3,6,1954,0,98058,47.4305,-122.157,143.0188679245283,0.0069920844327176,9,47.47258594364503,"13660 SE 192nd St, Renton, WA 98058, USA"
2014-05-27,515000.0,4,2.5,3200,2.0,0,0,3,7,2005,0,98059,47.5012,-122.15,160.9375,0.0062135922330097,10,51.90857354370056,"5201 NE 11th Ct, Renton, WA 98059, USA"
2015-03-27,216000.0,2,1.0,1810,1.0,0,0,3,6,1946,0,98178,47.5039,-122.266,119.33701657458565,0.0083796296296296,9,50.51704992365706,"5332 S Fountain St, Seattle, WA 98178, USA"
2015-03-09,245000.0,3,1.75,1670,1.0,0,0,4,7,1974,0,98022,47.1764,-122.026,146.70658682634732,0.0068163265306122,11,69.26618239022811,"23625 SE 473rd St, Enumclaw, WA 98022, USA"
2014-06-25,645000.0,3,2.75,1850,1.0,0,2,4,8,1953,0,98177,47.7128,-122.365,348.64864864864865,0.0028682170542635,14,55.81478739647434,"633 NW 116th St, Seattle, WA 98177, USA"
2014-09-03,249900.0,3,1.0,1100,1.0,0,0,3,7,1960,0,98118,47.5433,-122.283,227.1818181818182,0.0044017607042817,10,38.302179243973534,"3906 S Warsaw St, Seattle, WA 98118, USA"
2014-07-09,410000.0,3,1.75,1660,1.0,0,0,3,7,1980,0,98116,47.5859,-122.385,246.9879518072289,0.0040487804878048,10,34.33003285059918,"1919 42nd Ave SW, Seattle, WA 98116, USA"
2015-03-13,499000.0,6,1.75,2400,1.5,0,0,3,7,1975,0,98155,47.7661,-122.313,207.91666666666663,0.0048096192384769,10,42.165594780918894,"18915 16th Ave NE, Shoreline, WA 98155, USA"
2014-05-29,790000.0,5,3.25,2900,1.0,0,0,4,8,1967,0,98005,47.6154,-122.168,272.41379310344826,0.0036708860759493,12,56.52500809697867,"465 129th Pl NE, Bellevue, WA 98005, USA"
2014-05-20,458000.0,1,2.25,2140,1.0,0,0,3,7,1976,0,98072,47.7352,-122.17,214.01869158878503,0.0046724890829694,10,40.9371674455189,"14634 128th Ave NE, Woodinville, WA 98072, USA"
2014-08-05,925000.0,4,2.5,2670,2.0,0,0,3,8,1929,2010,98117,47.6768,-122.39,346.44194756554305,0.0028864864864864,11,33.85346782029334,"6527 26th Ave NW, Seattle, WA 98117, USA"
2014-06-25,152000.0,3,1.0,1090,1.0,0,0,4,6,1969,0,98092,47.3155,-122.182,139.4495412844037,0.0071710526315789,10,56.03224910933234,"11845 SE 319th Pl, Auburn, WA 98092, USA"
2014-09-23,402000.0,3,2.5,1970,2.0,0,0,4,8,1990,0,98011,47.7397,-122.209,204.06091370558372,0.0049004975124378,12,70.07125341229816,"15415 100th Ave NE, Bothell, WA 98011, USA"
2015-03-26,340000.0,2,2.0,1250,2.0,0,0,3,7,1996,0,98136,47.5426,-122.387,272.0,0.0036764705882352,10,29.505390274371905,"6714 California Ave SW, Seattle, WA 98136, USA"
2015-03-26,1250000.0,4,2.5,4040,2.0,0,2,4,10,1984,0,98006,47.559,-122.162,309.4059405940594,0.003232,16,62.54800351640216,"4814 Somerset Dr SE, Bellevue, WA 98006, USA"
2014-11-17,775000.0,4,2.5,3220,2.0,0,0,3,10,1993,0,98053,47.6854,-122.053,240.6832298136646,0.0041548387096774,13,69.39689076019062,"9604 215th Ave NE, Redmond, WA 98053, USA"
2015-03-19,299800.0,2,1.0,1310,1.0,0,0,3,6,1944,0,98126,47.5185,-122.376,228.85496183206104,0.0043695797198132,9,30.01318650812011,"9425 34th Ave SW, Seattle, WA 98126, USA"
2014-09-08,340000.0,4,2.25,2060,1.0,0,0,3,7,1960,0,98178,47.4984,-122.23,165.04854368932038,0.0060588235294117,10,51.03756998102994,"11618 82nd Ave S, Seattle, WA 98178, USA"
2014-05-02,626000.0,3,2.25,1750,2.5,0,0,3,9,2005,0,98102,47.6498,-122.321,357.7142857142857,0.0027955271565495,12,45.36390135566557,"3140 Franklin Ave E, Seattle, WA 98102, USA"
2014-10-07,324950.0,2,1.0,1150,1.0,0,0,3,7,1946,0,98168,47.5081,-122.33,282.5652173913044,0.0035390060009232,10,27.600286864387176,"231 S 107th St, Seattle, WA 98168, USA"
2015-02-23,535500.0,3,2.5,2050,2.0,0,0,3,8,1994,0,98029,47.5689,-121.995,261.219512195122,0.003828197945845,11,46.1284874843844,"25838 SE 42nd Way, Issaquah, WA 98029, USA"
2014-09-05,817500.0,3,3.25,3230,2.0,0,0,3,10,1999,0,98074,47.6338,-122.063,253.09597523219813,0.0039510703363914,13,66.85906630268819,"2722 206th Terrace NE, Sammamish, WA 98074, USA"
2014-08-12,810000.0,4,3.5,4170,2.0,0,0,3,9,2005,0,98074,47.6136,-122.041,194.2446043165468,0.0051481481481481,12,72.02609540554296,"22367 NE 6th Ct, Sammamish, WA 98074, USA"
2015-04-08,565000.0,5,1.5,1940,1.5,0,0,4,6,1926,0,98117,47.6853,-122.362,291.2371134020619,0.003433628318584,10,26.01790588997363,"327 NW 78th St, Seattle, WA 98117, USA"
2014-11-25,978000.0,3,1.5,2390,1.5,0,0,3,9,1936,0,98105,47.6604,-122.28,409.2050209205021,0.002443762781186,12,41.80123074075788,"4327 NE 44th St, Seattle, WA 98105, USA"
2015-01-12,530000.0,3,1.0,1440,1.0,0,0,3,8,1951,0,98177,47.7553,-122.37,368.05555555555554,0.0027169811320754,11,32.039744598158514,"1015 NW 175th St, Shoreline, WA 98177, USA"
2014-10-07,305000.0,4,2.5,2230,2.0,0,0,3,7,2003,0,98092,47.3287,-122.169,136.77130044843048,0.007311475409836,10,56.43594133160597,"12967 SE 305th Pl, Auburn, WA 98092, USA"
2014-06-09,345000.0,3,2.5,1210,3.0,0,0,3,8,2008,0,98103,47.6977,-122.349,285.12396694214874,0.0035072463768115,11,41.70522370795354,"717 N 95th St, Seattle, WA 98103, USA"
2015-02-19,258000.0,2,2.0,750,1.5,0,2,3,7,1945,0,98178,47.4982,-122.221,344.0,0.002906976744186,12,46.62124647203072,"8819 89th Ave S, Seattle, WA 98178, USA"
2015-03-30,275000.0,4,1.0,1770,1.5,0,0,3,7,1966,0,98106,47.5393,-122.351,155.36723163841808,0.0064363636363636,10,53.02364317771712,"1214 SW Myrtle St, Seattle, WA 98106, USA"
2015-03-24,310000.0,3,1.0,1020,1.0,0,0,3,7,1961,0,98042,47.3836,-122.082,303.921568627451,0.0032903225806451,10,24.154444084578724,"19435 SE Wax Rd, Covington, WA 98042, USA"
2014-06-03,713250.0,3,2.0,2050,1.0,0,0,4,7,1951,0,98040,47.5885,-122.245,347.9268292682927,0.0028741675429372,11,33.67070744459353,"2416 70th Ave SE, Mercer Island, WA 98040, USA"
2015-05-08,500000.0,3,1.0,2000,1.0,0,0,3,8,1978,0,98074,47.6064,-122.039,250.0,0.004,11,48.21866469254616,"308 225th Pl SE, Sammamish, WA 98074, USA"
2014-09-11,472000.0,3,1.75,2180,1.0,0,3,4,8,1954,0,98178,47.5044,-122.235,216.5137614678899,0.0046186440677966,15,78.67949845000695,"7734 S Lakeridge Dr, Seattle, WA 98178, USA"
2014-07-11,250000.0,3,1.0,920,1.0,0,0,3,7,1952,0,98118,47.5369,-122.291,271.7391304347826,0.0036799999999999,10,29.559755702586404,"3211 S Othello St, Seattle, WA 98118, USA"
2014-10-02,725000.0,4,2.25,3440,2.0,0,0,3,9,1982,0,98077,47.7241,-122.065,210.7558139534884,0.0047448275862068,12,68.67163281358441,"13918 205th Ave NE, Woodinville, WA 98077, USA"
2014-06-29,345000.0,3,2.0,1610,1.0,0,0,4,7,1986,0,98014,47.6886,-121.911,214.28571428571428,0.0046666666666666,11,55.44695322259752,"31907 NE 102nd Pl, Carnation, WA 98014, USA"
2015-01-15,460000.0,3,1.5,1870,1.0,0,0,3,7,1936,0,98133,47.723,-122.353,245.98930481283423,0.0040652173913043,10,34.567158654513484,"12757 Dayton Ave N, Seattle, WA 98133, USA"
2014-06-02,440150.0,2,1.0,1110,1.0,0,0,5,7,1947,0,98133,47.7184,-122.355,396.5315315315315,0.002521867545155,12,42.51376486373942,"12216 Greenwood Ave N, Seattle, WA 98133, USA"
2014-11-04,390000.0,3,1.75,2200,1.0,0,0,3,7,1978,0,98011,47.7763,-122.209,177.27272727272728,0.0056410256410256,10,48.37482070975801,"9826 NE 204th Pl, Bothell, WA 98011, USA"
2015-05-04,375000.0,2,1.0,790,1.0,0,0,3,6,1950,0,98136,47.557,-122.395,474.6835443037975,0.0021066666666666,9,4.320316476194883,"5015 49th Ave SW, Seattle, WA 98136, USA"
2014-12-11,224950.0,3,1.5,1630,1.0,0,0,4,7,1963,0,98022,47.2021,-122.002,138.00613496932516,0.0072460546788175,11,70.81964558367648,"1208 Loraine St, Enumclaw, WA 98022, USA"
2014-08-29,480000.0,3,1.5,2100,1.0,0,0,4,7,1949,0,98028,47.7592,-122.23,228.57142857142856,0.0043749999999999,11,52.57599592837644,"18023 83rd Ave NE, Kenmore, WA 98028, USA"
2015-03-26,721000.0,4,2.75,2690,2.0,0,0,3,7,1940,2009,98117,47.6963,-122.367,268.02973977695166,0.0037309292649098,10,30.316244852634988,"9206 Dibble Ave NW, Seattle, WA 98117, USA"
2014-08-26,174000.0,2,1.0,600,1.0,0,0,5,6,1922,0,98168,47.4927,-122.28,290.0,0.0034482758620689,11,40.812242631749406,"12258 42nd Ave S, Tukwila, WA 98168, USA"
2014-11-19,170000.0,2,1.0,810,1.0,0,0,3,6,1944,0,98178,47.4925,-122.239,209.87654320987653,0.0047647058823529,9,33.76324434368204,"12249 76th Ave S, Seattle, WA 98178, USA"
2015-01-15,658000.0,3,1.5,1660,1.5,0,0,3,7,1919,0,98109,47.6368,-122.351,396.3855421686747,0.0025227963525835,10,15.424744366816268,"2005 Nob Hill Ave N, Seattle, WA 98109, USA"
2015-03-27,860000.0,3,2.0,1880,1.0,0,0,4,7,1968,0,98004,47.6217,-122.192,457.4468085106383,0.0021860465116279,11,27.368944616665896,"1215 112th Ave NE, Bellevue, WA 98004, USA"
2014-06-18,407450.0,4,1.5,2310,2.0,0,0,4,7,1968,0,98010,47.3354,-122.031,176.3852813852814,0.0056694072892379,11,63.15759033914774,"29656 232nd Ave SE, Black Diamond, WA 98010, USA"
2015-01-30,615000.0,4,1.5,2650,2.0,0,0,4,7,1930,0,98028,47.7516,-122.237,232.0754716981132,0.0043089430894308,11,51.86114838291769,"7724 Simonds Rd NE, Kenmore, WA 98028, USA"
2015-04-07,920000.0,4,3.0,3130,2.0,0,0,3,9,1995,0,98006,47.5599,-122.118,293.9297124600639,0.0034021739130434,12,52.70670429833897,"16703 SE 48th Pl, Bellevue, WA 98006, USA"
2014-07-10,195000.0,2,1.0,860,1.0,0,0,4,6,1983,0,98042,47.3682,-122.096,226.74418604651163,0.0044102564102564,10,38.40281312173229,"25920 184th Pl SE, Covington, WA 98042, USA"
2014-07-18,269950.0,3,1.0,990,1.0,0,0,5,7,1961,0,98056,47.5104,-122.171,272.67676767676767,0.0036673458047786,12,56.48915004858187,"10330 126th Ave SE, Renton, WA 98056, USA"
2015-01-19,855000.0,4,3.5,4030,2.0,0,0,3,10,2006,0,98045,47.4619,-121.744,212.1588089330025,0.0047134502923976,13,75.0717160967936,"15128 443rd Ave SE, North Bend, WA 98045, USA"
2014-09-10,620000.0,3,2.25,1780,3.0,0,0,3,8,2007,0,98109,47.6413,-122.346,348.314606741573,0.0028709677419354,11,33.64525979734419,"2458 Birch Ave N, Seattle, WA 98109, USA"
2014-12-09,276000.0,2,2.0,1480,1.0,0,0,5,7,1919,0,98118,47.5317,-122.276,186.48648648648648,0.0053623188405797,12,73.56683477536667,"4452 S Kenyon St, Seattle, WA 98118, USA"
2014-08-06,329000.0,3,1.0,1140,1.5,0,0,3,6,1911,0,98146,47.5122,-122.383,288.5964912280702,0.0034650455927051,9,18.52010364132698,"10054 40th Ave SW, Seattle, WA 98146, USA"
2014-10-07,270000.0,3,1.5,1230,1.0,0,0,3,7,1962,0,98198,47.4202,-122.331,219.5121951219512,0.0045555555555555,10,39.886873640864295,"20233 4th Ave S, Des Moines, WA 98198, USA"
2014-11-13,440000.0,4,2.5,3080,2.0,0,0,3,9,1993,0,98042,47.3828,-122.148,142.85714285714286,0.007,12,82.56836163420164,"24332 145th Pl SE, Kent, WA 98042, USA"
2014-10-03,639000.0,4,2.5,1990,2.0,0,0,4,10,1989,0,98029,47.561,-122.018,321.1055276381909,0.0031142410015649,14,58.74589367510295,"24131 SE 46th Pl, Issaquah, WA 98029, USA"
2014-10-10,403500.0,1,1.0,700,1.0,0,0,4,6,1945,0,98133,47.734,-122.353,576.4285714285714,0.0017348203221809,10,10.786332300004627,"14353 Dayton Ave N, Seattle, WA 98133, USA"
2014-10-01,585000.0,3,2.5,1700,2.0,0,2,3,9,2002,0,98119,47.6373,-122.369,344.11764705882354,0.0029059829059829,14,56.26243464581502,"1944a 9th Ave W, Seattle, WA 98119, USA"
2014-08-26,216000.0,2,1.0,860,1.0,0,0,4,6,1942,0,98168,47.4801,-122.315,251.1627906976744,0.0039814814814814,10,33.448618886781105,"13710 14th Ave S, Burien, WA 98168, USA"
2014-09-11,1150000.0,3,2.5,3160,1.0,0,3,3,11,1991,0,98006,47.5531,-122.131,363.9240506329114,0.0027478260869565,17,57.3428029426734,"5432 156th Ave SE, Bellevue, WA 98006, USA"
2015-04-16,575000.0,3,2.0,2500,1.0,0,0,5,8,1954,0,98166,47.4468,-122.337,230.0,0.0043478260869565,13,71.50673205940869,"17423 2nd Ave SW, Normandy Park, WA 98166, USA"
2014-11-14,430000.0,4,2.5,3000,2.0,0,0,3,9,2001,0,98031,47.3959,-122.211,143.33333333333334,0.0069767441860465,12,82.47698144635174,"9704 S 230th Pl, Kent, WA 98031, USA"
2015-03-24,660000.0,2,1.0,1670,1.0,0,0,3,7,1954,1975,98033,47.6627,-122.192,395.20958083832335,0.002530303030303,10,15.521908110859206,"6133 111th Pl NE, Kirkland, WA 98033, USA"
2015-04-13,338000.0,2,1.0,690,1.0,0,0,3,6,1943,0,98126,47.5287,-122.367,489.8550724637681,0.0020414201183431,9,4.054272891315412,"8147 27th Ave SW, Seattle, WA 98126, USA"
2014-05-29,400000.0,4,2.75,1240,1.0,0,0,3,7,1987,0,98125,47.7157,-122.284,322.5806451612903,0.0031,10,21.835238051172905,"12003 Bartlett Ave NE, Seattle, WA 98125, USA"
2015-02-20,210000.0,2,1.0,900,1.0,0,0,5,6,1930,1990,98022,47.2008,-121.995,233.33333333333331,0.0042857142857142,11,51.60551519918568,"2007 Lincoln Ave, Enumclaw, WA 98022, USA"
2014-05-22,305000.0,4,1.75,2200,1.5,0,0,5,6,1942,0,98168,47.4945,-122.303,138.63636363636363,0.0072131147540983,11,70.70397445981584,"12036 23rd Ave S, Burien, WA 98168, USA"
2014-08-20,365000.0,2,1.0,960,1.0,0,0,3,6,1985,0,98014,47.6668,-121.892,380.2083333333333,0.0026301369863013,9,8.588580946652478,"33513 NE 70th St, Carnation, WA 98014, USA"
2014-06-29,325000.0,5,2.75,2130,1.0,0,0,3,7,1991,0,98118,47.5272,-122.276,152.58215962441315,0.0065538461538461,10,53.57308101605516,"4447 S Camano Pl, Seattle, WA 98118, USA"
2014-12-10,245000.0,4,1.75,2020,1.0,0,0,4,8,1969,0,98023,47.3202,-122.384,121.2871287128713,0.0082448979591836,12,85.4173414148892,"31405 41st Ave SW, Federal Way, WA 98023, USA"
2014-09-26,182000.0,3,1.0,1060,1.0,0,0,4,7,1959,0,98032,47.3809,-122.287,171.69811320754718,0.0058241758241758,11,64.21945125618839,"24602 35th Pl S, Kent, WA 98032, USA"
2014-06-03,440000.0,2,1.0,1230,1.0,0,0,3,7,1906,0,98118,47.5573,-122.282,357.7235772357724,0.0027954545454545,10,18.26678388007218,"3934 S Hudson St, Seattle, WA 98118, USA"
2014-07-31,225000.0,3,2.25,2510,2.0,0,0,3,8,1988,0,98003,47.3473,-122.314,89.64143426294821,0.0111555555555555,11,74.35455512885763,"28318 15th Ave S, Federal Way, WA 98003, USA"
2015-01-14,358000.0,3,2.25,2510,2.0,0,0,3,8,1988,0,98003,47.3473,-122.314,142.62948207171314,0.0070111731843575,11,70.07472354601397,"28318 15th Ave S, Federal Way, WA 98003, USA"
2014-12-02,580000.0,5,2.5,2720,1.5,0,0,4,7,1939,0,98117,47.6827,-122.376,213.23529411764707,0.0046896551724137,11,55.65516124554666,"7339 Mary Ave NW, Seattle, WA 98117, USA"
2015-04-22,240000.0,3,1.5,1070,1.0,0,0,4,7,1984,0,98030,47.3516,-122.166,224.29906542056077,0.0044583333333333,11,53.47823069448943,"13111 SE 278th Pl, Kent, WA 98030, USA"
2015-04-13,700000.0,4,3.25,3580,1.0,0,0,4,8,1990,0,98024,47.5595,-121.901,195.53072625698323,0.0051142857142857,12,71.76583537685653,"32850 SE 47th Pl, Fall City, WA 98024, USA"
2014-07-29,325000.0,4,2.5,2230,2.0,0,0,3,8,1994,0,98022,47.2082,-122.009,145.73991031390133,0.0068615384615384,11,69.43853236478046,"3010 Silver Springs Ave, Enumclaw, WA 98022, USA"
2014-11-14,488000.0,4,2.25,2500,1.0,0,0,5,7,1978,0,98034,47.7318,-122.239,195.2,0.0051229508196721,12,71.82482765002544,"7620 NE 143rd St, Kirkland, WA 98034, USA"
2014-09-10,875000.0,4,1.0,1670,1.5,0,0,5,8,1906,0,98103,47.6838,-122.332,523.9520958083832,0.0019085714285714,13,45.212372183408135,"7515 Bagley Ave N, Seattle, WA 98103, USA"
2014-06-02,615000.0,4,2.5,2150,2.0,0,0,4,8,1985,0,98052,47.7279,-122.107,286.04651162790697,0.0034959349593495,12,54.07162355989451,"14151 174th Pl NE, Redmond, WA 98052, USA"
2014-11-20,321000.0,3,2.5,2020,2.0,0,0,3,7,2012,0,98038,47.3658,-122.017,158.9108910891089,0.0062928348909657,10,52.35159394808681,"26225 243rd Pl SE, Maple Valley, WA 98038, USA"
2014-06-02,1035000.0,3,2.5,2230,2.0,0,0,3,9,2003,0,98033,47.6938,-122.213,464.1255605381166,0.0021545893719806,12,39.68676259658539,"1846 9th St W, Kirkland, WA 98033, USA"
2015-04-24,299500.0,2,1.0,740,1.0,0,0,3,6,1942,0,98126,47.5158,-122.376,404.72972972972974,0.0024707846410684,9,6.9645583676491,"9727 34th Ave SW, Seattle, WA 98126, USA"
2015-04-14,459000.0,4,1.5,2020,2.0,0,0,4,7,1963,0,98034,47.7283,-122.238,227.2277227722772,0.0044008714596949,11,52.85360662564198,"7712 NE 141st St, Bothell, WA 98011, USA"
2014-09-12,435000.0,3,2.5,1730,2.0,0,0,3,8,1996,0,98029,47.5668,-122.005,251.4450867052023,0.0039770114942528,11,47.96187479757553,"4345 249th Ave SE, Issaquah, WA 98029, USA"
2014-10-10,222000.0,3,1.75,1370,1.0,0,0,4,7,1980,0,98031,47.4096,-122.172,162.04379562043795,0.0061711711711711,11,66.24138250127238,"12624 SE 215th St, Kent, WA 98031, USA"
2014-10-27,485000.0,4,1.0,1210,1.5,0,0,3,7,1936,0,98115,47.6924,-122.321,400.8264462809917,0.0024948453608247,10,15.181835006708926,"542 NE 88th St, Seattle, WA 98115, USA"
2015-04-29,750000.0,5,3.5,2160,3.0,0,0,3,9,2007,0,98107,47.6726,-122.39,347.22222222222223,0.0028799999999999,12,46.28811363531208,"6000 26th Ave NW, Seattle, WA 98107, USA"
2014-12-22,266000.0,3,2.25,1550,2.0,0,0,3,8,1989,0,98003,47.3525,-122.304,171.61290322580646,0.0058270676691729,11,64.24489890343774,"2163 S 278th St, Federal Way, WA 98003, USA"
2014-06-02,455000.0,2,1.0,1170,1.0,0,0,4,7,1941,0,98103,47.6994,-122.354,388.8888888888889,0.0025714285714285,11,30.51057234072086,"9552 Phinney Ave N, Seattle, WA 98103, USA"
2015-05-08,490000.0,3,1.75,2020,2.0,0,0,4,7,1975,0,98070,47.4189,-122.499,242.5742574257426,0.0041224489795918,11,49.856567806412805,"20714 Westside Hwy SW, Vashon, WA 98070, USA"
2015-04-30,280000.0,3,1.75,1740,1.0,0,0,4,7,1978,0,98023,47.3054,-122.38,160.91954022988506,0.0062142857142857,11,66.47388146023226,"33046 38th Ave SW, Federal Way, WA 98023, USA"
2014-08-05,1450000.0,4,3.25,3100,2.0,0,2,5,9,1923,0,98109,47.6385,-122.348,467.741935483871,0.0021379310344827,16,51.58006755193634,"2208 Bigelow Ave N, Seattle, WA 98109, USA"
2014-12-17,291000.0,4,1.0,1590,1.5,0,0,3,6,1942,0,98168,47.4906,-122.309,183.0188679245283,0.0054639175257731,9,39.2009438763707,"12456 Roseberg Ave S, Seattle, WA 98168, USA"
2015-04-17,745000.0,5,3.0,2400,2.0,0,3,3,8,1981,0,98126,47.5726,-122.373,310.4166666666667,0.0032214765100671,14,60.08420857817055,"3407 Fauntleroy Wy SW, Seattle, WA 98126, USA"
2014-08-07,685900.0,3,2.5,2290,1.0,0,0,3,8,1972,0,98117,47.691,-122.387,299.51965065502185,0.0033386791077416,11,39.32471197890158,"2329 NW 86th St, Seattle, WA 98117, USA"
2014-08-01,160000.0,3,1.75,1610,1.0,0,0,4,7,1964,0,98001,47.3413,-122.28,99.37888198757764,0.0100625,11,74.14634710590849,"4233 S 290th St, Auburn, WA 98001, USA"
2015-04-29,650000.0,4,2.5,2240,1.0,0,0,4,8,1968,0,98005,47.6147,-122.166,290.17857142857144,0.0034461538461538,12,53.309350853652894,"502 130th Ave NE, Bellevue, WA 98005, USA"
2015-02-19,250000.0,2,1.0,850,1.0,0,0,3,6,1951,0,98126,47.5198,-122.373,294.11764705882354,0.0034,9,17.593577939203257,"9258 31st Pl SW, Seattle, WA 98126, USA"
2015-02-18,265000.0,2,1.5,920,2.0,0,0,3,7,1995,0,98133,47.7081,-122.342,288.0434782608696,0.0034716981132075,10,26.603201776708463,"10740 Stone Ave N, Seattle, WA 98133, USA"
2014-11-05,599000.0,5,3.25,2590,1.0,0,0,3,7,1960,0,98118,47.551,-122.272,231.2741312741313,0.0043238731218697,10,37.49479479942627,"4815 S Orcas St, Seattle, WA 98118, USA"
2014-11-05,199950.0,3,1.0,1340,1.5,0,0,3,6,1944,0,98178,47.4934,-122.237,149.21641791044777,0.0067016754188547,9,46.30199417017536,"12210 77th Ave S, Seattle, WA 98178, USA"
2015-04-28,712500.0,4,2.75,2420,1.0,0,1,3,8,1948,1999,98118,47.5459,-122.265,294.42148760330576,0.0033964912280701,12,52.60722713181881,"5249 S Graham St, Seattle, WA 98118, USA"
2014-10-22,490000.0,2,1.0,1420,1.0,0,0,4,7,1941,0,98115,47.6864,-122.311,345.07042253521126,0.0028979591836734,11,33.96913894415398,"7754 16th Ave NE, Seattle, WA 98115, USA"
2014-06-20,511500.0,4,1.0,1360,1.5,0,0,3,7,1917,0,98115,47.6854,-122.288,376.1029411764706,0.0026588465298142,10,16.87526026002869,"7714 37th Ave NE, Seattle, WA 98115, USA"
2015-03-19,299000.0,3,1.0,1510,1.0,0,0,3,6,1955,0,98118,47.5293,-122.274,198.01324503311255,0.0050501672240802,9,36.20043492342572,"7980 46th Ave S, Seattle, WA 98118, USA"
2014-08-14,685000.0,4,2.5,2650,1.0,0,2,3,9,1954,0,98177,47.7537,-122.373,258.49056603773585,0.0038686131386861,14,68.79193078239948,"17120 12th Ave NW, Shoreline, WA 98177, USA"
2014-08-25,597000.0,4,2.0,2120,1.5,0,0,4,7,1927,0,98117,47.688,-122.383,281.60377358490564,0.0035510887772194,11,42.33910146670985,"8040 21st Ave NW, Seattle, WA 98117, USA"
